ItemID,ItemName
44443,Dark Nerubian Leggings
44444,Dark Nerubian Chestpiece
44445,Scaled Icewalkers
44446,Pack of Endless Pockets
44449,Enchant Boots - Assault
44453,Enchant Weapon - Greater Potency
44455,Shield Enchant - Greater Intellect
44456,Enchant Cloak - Speed
44457,Enchant Cloak - Major Agility
44458,Enchant Gloves - Crusher
44463,Enchant 2H Weapon - Massacre
44465,Enchant Chest - Powerful Stats
44466,Enchant Weapon - Superior Potency
44467,Enchant Weapon - Mighty Spellpower
44469,Enchant Boots - Greater Assault
44470,Enchant Bracer - Superior Spellpower
44493,Enchant Weapon - Berserking
44497,Enchant Weapon - Accuracy
44504,Nesingwary 4000
44554,Flying Carpet
44558,Magnificent Flying Carpet
44739,Diamond-Cut Refractor Scope
44740,Mechanized Snow Goggles
44741,Mechanized Snow Goggles
44742,Mechanized Snow Goggles
44815,Enchant Bracer - Greater Assault
44836,Pumpkin Pie
44837,Spice Bread Stuffing
44838,Slow-Roasted Turkey
44839,Candied Sweet Potato
44840,Cranberry Chutney
44920,Glyph of Remove Curse
44922,Glyph of Stars
44923,Glyph of Thunderstorm
44930,Windripper Boots
44931,Windripper Leggings
44936,Titanium Plating
44947,Enchant Bracer - Major Stamina
44951,Box of Bombs
44953,Worg Tartare
44955,Glyph of Arcane Power
44958,Ethereal Oil
44963,Earthen Leg Armor
45054,Prismatic Black Diamond
45056,Enchant Staff - Greater Spellpower
45060,Enchant Staff - Spellpower
45085,Titansteel Spellblade
45550,Belt of the Titans
45551,Indestructible Plate Girdle
45552,Plate Girdle of Righteousness
45553,Belt of Dragons
45554,Blue Belt of Chaos
45555,Death-Warmed Belt
45556,Belt of Arctic Life
45557,Sash of Ancient Power
45558,Cord of the White Dawn
45559,Battlelord's Plate Boots
45560,Spiked Deathdealers
45561,Treads of Destiny
45562,Boots of Living Scale
45563,Lightning Grounded Boots
45564,Footpads of Silence
45565,Boots of Wintry Endurance
45566,Spellslinger's Slippers
45567,Savior's Slippers
45601,Glyph of Survival Instincts
45602,Glyph of Wild Growth
45604,Glyph of Stampeding Roar
45621,Elixir of Minor Accuracy
45622,Glyph of Cyclone
45623,Glyph of Barkskin
45626,Spidersilk Drape
45627,Amulet of Truesight
45628,Enchant Boots - Lesser Accuracy
45631,High-Powered Flashlight
45731,Glyph of Tranquilizing Shot
45732,Glyph of Aspect of the Cheetah
45733,Glyph of Master's Call
45735,Glyph of Mirrored Blades
45738,Glyph of Illusion
45740,Glyph of Deep Freeze
45741,Glyph of Beacon of Light
45755,Glyph of Leap of Faith
45757,Glyph of Focused Mending
45758,Glyph of Mind Spike
45760,Glyph of Binding Heal
45761,Glyph of Vendetta
45762,Glyph of Killing Spree
45768,Glyph of Disguise
45769,Glyph of Cloak of Shadows
45771,Glyph of Feral Spirit
45772,Glyph of Riptide
45773,Emerald Bag
45775,Glyph of Deluge
45776,Glyph of Shamanistic Rage
45778,Glyph of Totemic Vigor
45782,Glyph of Demonic Circle
45783,Glyph of Unending Resolve
45785,Glyph of Life Tap
45789,Glyph of Crimson Banish
45790,Glyph of Wind and Thunder
45792,Glyph of Death From Above
45793,Glyph of Victorious Throw
45794,Glyph of Intimidating Shout
45795,Glyph of Spell Reflection
45799,Glyph of Dancing Rune Weapon
45800,Glyph of Dark Simulacrum
45804,Glyph of Death Coil
45806,Glyph of Tranquil Grip
45808,Runed Mana Band
45809,Scarlet Signet
45810,Cloak of Crimson Snow
45811,Frostguard Drape
45812,Emerald Choker
45813,Sky Sapphire Amulet
45849,Twilight Tome
45854,Rituals of the New Moon
45932,Black Jelly
46026,Enchant Weapon - Blade Ward
46098,Enchant Weapon - Blood Draining
46376,Flask of the Frost Wyrm
46377,Flask of Endless Rage
46378,Flask of Pure Mojo
46379,Flask of Stoneblood
46691,Bread of the Dead
46887,Bountiful Feast
47570,Saronite Swordbreakers
47571,Saronite Swordbreakers
47572,Titanium Spikeguards
47573,Titanium Spikeguards
47574,Sunforged Bracers
47575,Sunforged Bracers
47576,Crusader's Dragonscale Bracers
47577,Crusader's Dragonscale Bracers
47579,Black Chitin Bracers
47580,Black Chitin Bracers
47581,Bracers of Swift Death
47582,Bracers of Swift Death
47583,Moonshadow Armguards
47584,Moonshadow Armguards
47585,Bejeweled Wizard's Bracers
47586,Bejeweled Wizard's Bracers
47587,Royal Moonshroud Bracers
47588,Royal Moonshroud Bracers
47589,Titanium Razorplate
47590,Titanium Razorplate
47591,Breastplate of the White Knight
47592,Breastplate of the White Knight
47593,Sunforged Breastplate
47594,Sunforged Breastplate
47595,Crusader's Dragonscale Breastplate
47596,Crusader's Dragonscale Breastplate
47597,Ensorcelled Nerubian Breastplate
47598,Ensorcelled Nerubian Breastplate
47599,Knightbane Carapace
47600,Knightbane Carapace
47601,Lunar Eclipse Robes
47602,Lunar Eclipse Robes
47603,Merlin's Robe
47604,Merlin's Robe
47605,Royal Moonshroud Robe
47606,Royal Moonshroud Robe
47828,Goblin Beam Welder
48933,Wormhole Generator: Northrend
49084,Glyph of Thunder Strike
49110,Nightmare Tear
49632,Runescroll of Fortitude
49633,Drums of Forgotten Kings
49634,Drums of the Wild
49890,Deathfrost Boots
49891,Leggings of Woven Death
49892,Lightweave Leggings
49893,Sandals of Consecration
49894,Blessed Cenarion Boots
49895,Footpads of Impending Death
49896,Earthsoul Boots
49897,Rock-Steady Treads
49898,Legwraps of Unleashed Nature
49899,Bladeborn Leggings
49900,Lightning-Infused Leggings
49901,Draconic Bonesplinter Legguards
49902,Puresteel Legplates
49903,Legplates of Painful Death
49904,Pillars of Might
49905,Protectors of Life
49906,Hellfrozen Bonegrinders
49907,Boots of Kingly Upheaval
50045,Glyph of Counterspell
50077,Glyph of Eternal Resolve
50816,Enchant Gloves - Angler
51950,Pyrium Bar
52081,Bold Carnelian
52082,Delicate Carnelian
52083,Flashing Carnelian
52084,Brilliant Carnelian
52085,Precise Carnelian
52086,Solid Zephyrite
52087,Sparkling Zephyrite
52088,Stormy Zephyrite
52089,Rigid Zephyrite
52090,Subtle Alicite
52091,Smooth Alicite
52093,Quick Alicite
52094,Fractured Alicite
52095,Sovereign Nightstone
52096,Shifting Nightstone
52097,Defender's Nightstone
52098,Timeless Nightstone
52099,Guardian's Nightstone
52100,Purified Nightstone
52101,Etched Nightstone
52102,Glinting Nightstone
52103,Retaliating Nightstone
52104,Veiled Nightstone
52105,Accurate Nightstone
52106,Polished Hessonite
52108,Inscribed Hessonite
52109,Deadly Hessonite
52110,Potent Hessonite
52111,Fierce Hessonite
52112,Deft Hessonite
52113,Reckless Hessonite
52114,Skillful Hessonite
52115,Adept Hessonite
52116,Fine Hessonite
52117,Artful Hessonite
52118,Keen Hessonite
52119,Regal Jasper
52120,Nimble Jasper
52121,Jagged Jasper
52122,Piercing Jasper
52123,Steady Jasper
52124,Forceful Jasper
52125,Lightning Jasper
52126,Puissant Jasper
52127,Zen Jasper
52128,Sensei's Jasper
52129,Perfect Sensei's Jasper
52130,Perfect Zen Jasper
52131,Perfect Puissant Jasper
52132,Perfect Lightning Jasper
52133,Perfect Forceful Jasper
52134,Perfect Steady Jasper
52135,Perfect Piercing Jasper
52136,Perfect Jagged Jasper
52137,Perfect Nimble Jasper
52138,Perfect Regal Jasper
52139,Perfect Keen Hessonite
52140,Perfect Artful Hessonite
52141,Perfect Fine Hessonite
52142,Perfect Adept Hessonite
52143,Perfect Skillful Hessonite
52144,Perfect Reckless Hessonite
52145,Perfect Deft Hessonite
52146,Perfect Fierce Hessonite
52147,Perfect Potent Hessonite
52148,Perfect Deadly Hessonite
52149,Perfect Inscribed Hessonite
52151,Perfect Polished Hessonite
52152,Perfect Accurate Nightstone
52153,Perfect Veiled Nightstone
52154,Perfect Retaliating Nightstone
52155,Perfect Glinting Nightstone
52156,Perfect Etched Nightstone
52157,Perfect Purified Nightstone
52158,Perfect Guardian's Nightstone
52159,Perfect Timeless Nightstone
52160,Perfect Defender's Nightstone
52161,Perfect Shifting Nightstone
52162,Perfect Sovereign Nightstone
52163,Perfect Fractured Alicite
52164,Perfect Quick Alicite
52166,Perfect Smooth Alicite
52167,Perfect Subtle Alicite
52168,Perfect Rigid Zephyrite
52169,Perfect Stormy Zephyrite
52170,Perfect Sparkling Zephyrite
52171,Perfect Solid Zephyrite
52172,Perfect Precise Carnelian
52173,Perfect Brilliant Carnelian
52174,Perfect Flashing Carnelian
52175,Perfect Delicate Carnelian
52176,Perfect Bold Carnelian
52186,Elementium Bar
52190,Inferno Ruby
52191,Ocean Sapphire
52192,Dream Emerald
52193,Ember Topaz
52194,Demonseye
52195,Amberjewel
52203,Accurate Demonseye
52204,Adept Ember Topaz
52205,Artful Ember Topaz
52206,Bold Inferno Ruby
52207,Brilliant Inferno Ruby
52208,Reckless Ember Topaz
52209,Deadly Ember Topaz
52210,Defender's Demonseye
52211,Deft Ember Topaz
52212,Delicate Inferno Ruby
52213,Etched Demonseye
52214,Fierce Ember Topaz
52215,Fine Ember Topaz
52216,Flashing Inferno Ruby
52217,Veiled Demonseye
52218,Forceful Dream Emerald
52219,Fractured Amberjewel
52220,Glinting Demonseye
52221,Guardian's Demonseye
52222,Inscribed Ember Topaz
52223,Jagged Dream Emerald
52224,Keen Ember Topaz
52225,Lightning Dream Emerald
52226,Mystic Amberjewel
52227,Nimble Dream Emerald
52228,Piercing Dream Emerald
52229,Polished Ember Topaz
52230,Precise Inferno Ruby
52231,Puissant Dream Emerald
52232,Quick Amberjewel
52233,Regal Dream Emerald
52234,Retaliating Demonseye
52235,Rigid Ocean Sapphire
52236,Purified Demonseye
52237,Sensei's Dream Emerald
52238,Shifting Demonseye
52239,Potent Ember Topaz
52240,Skillful Ember Topaz
52241,Smooth Amberjewel
52242,Solid Ocean Sapphire
52243,Sovereign Demonseye
52244,Sparkling Ocean Sapphire
52245,Steady Dream Emerald
52246,Stormy Ocean Sapphire
52247,Subtle Amberjewel
52248,Timeless Demonseye
52249,Resolute Ember Topaz
52250,Zen Dream Emerald
52289,Fleet Shadowspirit Diamond
52291,Chaotic Shadowspirit Diamond
52292,Bracing Shadowspirit Diamond
52293,Eternal Shadowspirit Diamond
52294,Austere Shadowspirit Diamond
52295,Effulgent Shadowspirit Diamond
52296,Ember Shadowspirit Diamond
52297,Revitalizing Shadowspirit Diamond
52298,Destructive Shadowspirit Diamond
52299,Powerful Shadowspirit Diamond
52300,Enigmatic Shadowspirit Diamond
52301,Impassive Shadowspirit Diamond
52302,Forlorn Shadowspirit Diamond
52303,Shadowspirit Diamond
52306,Jasper Ring
52307,Alicite Pendant
52308,Hessonite Band
52309,Nightstone Choker
52310,Jasper Ring
52316,Hessonite Band
52318,Band of Blades
52319,Ring of Warring Elements
52320,Elementium Moebius Band
52321,Entwined Elementium Choker
52322,Eye of Many Deaths
52323,Elementium Guardian
52348,Elementium Destroyer's Ring
52350,Brazen Elementium Medallion
52485,Jeweler's Ruby Monocle
52486,Jeweler's Sapphire Monocle
52487,Jeweler's Amber Monocle
52489,Rhinestone Sunglasses
52492,Carnelian Spikes
52493,The Perforator
52687,Enchant Gloves - Mastery
52743,Enchant Boots - Earthen Vitality
52744,Enchant Chest - Mighty Stats
52745,Enchant Cloak - Lesser Power
52746,Enchant Bracer - Speed
52747,Enchant Weapon - Mending
52748,Enchant Weapon - Avalanche
52749,Enchant Gloves - Haste
52750,Enchant Boots - Haste
52751,Enchant Chest - Stamina
52752,Enchant Bracer - Critical Strike
52753,Enchant Cloak - Intellect
52754,Enchant Shield - Protection
52755,Enchant Weapon - Elemental Slayer
52756,Enchant Gloves - Exceptional Strength
52757,Enchant Boots - Major Agility
52758,Enchant Chest - Mighty Resilience
52759,Enchant Gloves - Greater Haste
52760,Enchant Weapon - Hurricane
52761,Enchant Weapon - Heartsong
52762,Enchant Shield - Mastery
52763,Enchant Bracer - Superior Dodge
52764,Enchant Cloak - Critical Strike
52765,Enchant Chest - Exceptional Spirit
52766,Enchant Bracer - Precision
52767,Enchant Cloak - Protection
52768,Enchant Off-Hand - Superior Intellect
52769,Enchant Boots - Precision
52770,Enchant Bracer - Exceptional Spirit
52771,Enchant Boots - Mastery
52772,Enchant Bracer - Greater Haste
52773,Enchant Cloak - Greater Intellect
52774,Enchant Weapon - Power Torrent
52775,Enchant Weapon - Windwalk
52776,Enchant Weapon - Landslide
52777,Enchant Cloak - Greater Critical Strike
52778,Enchant Bracer - Greater Critical Strike
52779,Enchant Chest - Peerless Stats
52780,Enchant Chest - Greater Stamina
52781,Enchant Boots - Assassin's Step
52782,Enchant Boots - Lavawalker
52783,Enchant Gloves - Mighty Strength
52784,Enchant Gloves - Greater Mastery
52785,Enchant Bracer - Greater Speed
53039,Hardened Elementium Bar
53049,Embersilk Bandage
53050,Heavy Embersilk Bandage
53051,Dense Embersilk Bandage
53643,Bolt of Embersilk Cloth
54441,Black Embersilk Gown
54442,Embersilk Net
54443,Embersilk Bag
54444,Illusionary Bag
54445,Otherworldly Bag
54446,Hyjal Expedition Bag
54447,Enchanted Spellthread
54448,Powerful Enchanted Spellthread
54449,Ghostly Spellthread
54450,Powerful Ghostly Spellthread
54451,High Society Top Hat
54464,Random Volatile Element
54471,Deathsilk Belt
54472,Deathsilk Leggings
54473,Deathsilk Bracers
54474,Deathsilk Shoulders
54475,Deathsilk Robe
54476,Deathsilk Cowl
54477,Deathsilk Boots
54478,Deathsilk Gloves
54479,Spiritmend Shoulders
54480,Spiritmend Bracers
54481,Spiritmend Belt
54482,Spiritmend Boots
54483,Spiritmend Leggings
54484,Spiritmend Gloves
54485,Spiritmend Cowl
54486,Spiritmend Robe
54503,Dreamless Belt
54504,Belt of the Depths
54505,Breeches of Mended Nightmares
54506,Flame-Ascended Pantaloons
54797,Frosty Flying Carpet
54849,Obsidium Bar
54850,Hardened Obsidium Bracers
54852,Hardened Obsidium Gauntlets
54853,Hardened Obsidium Belt
54854,Hardened Obsidium Boots
54876,Hardened Obsidium Shoulders
55022,Hardened Obsidium Legguards
55023,Hardened Obsidium Helm
55024,Hardened Obsidium Breastplate
55025,Redsteel Bracers
55026,Redsteel Gauntlets
55027,Redsteel Belt
55028,Redsteel Boots
55029,Redsteel Shoulders
55030,Redsteel Legguards
55031,Redsteel Helm
55032,Redsteel Breastplate
55033,Stormforged Bracers
55034,Stormforged Gauntlets
55035,Stormforged Belt
55036,Stormforged Boots
55037,Stormforged Shoulders
55038,Stormforged Legguards
55039,Stormforged Helm
55040,Stormforged Breastplate
55041,Hardened Obsidium Shield
55042,Stormforged Shield
55043,Decapitator's Razor
55044,Cold-Forged Shank
55045,Fire-Etched Dagger
55046,Lifeforce Hammer
55052,Obsidium Executioner
55053,Obsidium Skeleton Key
55054,Ebonsteel Belt Buckle
55055,Elementium Shield Spike
55056,Pyrium Shield Spike
55057,Pyrium Weapon Chain
55058,Hardened Elementium Hauberk
55059,Hardened Elementium Girdle
55060,Elementium Deathplate
55061,Elementium Girdle of Pain
55062,Light Elementium Chestguard
55063,Light Elementium Belt
55064,Elementium Spellblade
55065,Elementium Hammer
55066,Elementium Poleaxe
55067,Elementium Bonesplitter
55068,Elementium Shank
55069,Elementium Earthguard
55070,Elementium Stormshield
55246,Obsidium Bladespear
56477,Savage Armor Kit
56480,Savage Cloak
56481,Tsunami Bracers
56482,Tsunami Belt
56483,Darkbrand Bracers
56484,Darkbrand Gloves
56489,Hardened Scale Cloak
56490,Tsunami Gloves
56491,Darkbrand Boots
56494,Tsunami Boots
56495,Darkbrand Shoulders
56498,Tsunami Shoulders
56499,Darkbrand Belt
56502,Scorched Leg Armor
56503,Twilight Leg Armor
56504,Tsunami Chestguard
56505,Darkbrand Helm
56508,Tsunami Leggings
56509,Darkbrand Chestguard
56512,Tsunami Helm
56513,Darkbrand Leggings
56516,Heavy Savage Leather
56517,Heavy Savage Armor Kit
56518,Cloak of Beasts
56519,Cloak of War
56536,Lightning Lash
56537,Belt of Nefarious Whispers
56538,Stormleather Sash
56539,Corded Viper Belt
56548,Razor-Edged Cloak
56549,Twilight Dragonscale Cloak
56550,Dragonscale Leg Armor
56551,Charscale Leg Armor
56561,Chestguard of Nature's Fury
56562,Assassin's Chestplate
56563,Twilight Scale Chestguard
56564,Dragonkiller Tunic
56850,Deepstone Oil
57099,Mysterious Potion
57191,Mythical Healing Potion
57192,Mythical Mana Potion
57193,Mighty Rejuvenation Potion
57194,Potion of Concentration
58084,Ghost Elixir
58085,Flask of Steelskin
58086,Flask of the Draconic Mind
58087,Flask of the Winds
58088,Flask of Titanic Strength
58089,Elixir of the Naga
58090,Earthen Potion
58091,Volcanic Potion
58092,Elixir of the Cobra
58093,Elixir of Deep Earth
58094,Elixir of Impossible Accuracy
58142,Deathblood Venom
58143,Prismatic Elixir
58144,Elixir of Mighty Speed
58145,Potion of the Tol'vir
58146,Golemblood Potion
58148,Elixir of the Master
58480,Truegold
58487,Potion of Deepholm
58488,Potion of Treasure Finding
58489,Potion of Illusion
59364,Overpowered Chicken Splitter
59367,Kickback 5000
59594,Gnomish X-Ray Scope
59595,R19 Threatfinder
59596,Safety Catch Removal Kit
59597,Personal World Destroyer
59598,Finely-Tuned Throat Needler
59599,Volatile Thunderstick
60216,De-Weaponized Mechanical Companion
60217,Elementium Toolbox
60218,Lure Master Tackle Box
60222,Authentic Jr. Engineer Goggles
60223,High-Powered Bolt Gun
60224,Handful of Obsidium Bolts
60403,Elementium Dragonling
60838,Mysterious Fortune Card
60853,Volatile Seaforium Blastpack
60854,Loot-A-Rang
60858,Goblin Barbecue
61978,Blackfallow Ink
61981,Inferno Ink
61987,Darkmoon Card of Destruction
61988,Ace of Embers
61989,Two of Embers
61990,Three of Embers
61991,Four of Embers
61992,Five of Embers
61993,Six of Embers
61994,Seven of Embers
61995,Eight of Embers
61996,Ace of Stones
61997,Two of Stones
61998,Three of Stones
61999,Four of Stones
62000,Five of Stones
62001,Six of Stones
62002,Seven of Stones
62003,Eight of Stones
62004,Ace of the Winds
62005,Two of the Winds
62006,Three of the Winds
62007,Four of the Winds
62008,Five of the Winds
62009,Six of the Winds
62010,Seven of the Winds
62011,Eight of the Winds
62012,Ace of Waves
62013,Two of Waves
62014,Three of Waves
62015,Four of Waves
62016,Five of Waves
62017,Six of Waves
62018,Seven of Waves
62019,Eight of Waves
62021,Volcanic Deck
62044,Tsunami Deck
62045,Hurricane Deck
62046,Earthquake Deck
62047,Darkmoon Card: Volcano
62048,Darkmoon Card: Earthquake
62049,Darkmoon Card: Hurricane
62050,Darkmoon Card: Tsunami
62051,Darkmoon Card: Hurricane
62231,Book of Blood
62233,Lord Rottington's Pressed Wisp Book
62234,Dungeoneering Guide
62235,Divine Companion
62236,Battle Tome
62238,Origami Rock
62239,Origami Slime
62251,Runescroll of Fortitude II
62649,Fortune Cookie
62651,Lightly Fried Lurker
62652,Seasoned Crab
62653,Salted Eye
62654,Lavascale Fillet
62655,Broiled Mountain Trout
62656,Whitecrest Gumbo
62657,Lurker Lunch
62658,Tender Baked Turtle
62659,Hearty Seafood Soup
62660,Pickled Guppy
62661,Baked Rockfish
62662,Grilled Dragon
62663,Lavascale Minestrone
62664,Crocolisk Au Gratin
62665,Basilisk Liverdog
62666,Delicious Sagefish Tail
62667,Mushroom Sauce Mudfish
62668,Blackbelly Sushi
62669,Skewered Eel
62670,Beer-Basted Crocolisk
62671,Severed Sagefish Head
62672,South Island Iced Tea
62673,Feathered Lure
62674,Highland Spirits
62675,Starfire Espresso
62676,Blackened Surprise
62677,Fish Fry
62680,Chocolate Cookie
62790,Darkbrew Lager
63246,Origami Beetle
63303,Scroll of Agility IX
63304,Scroll of Strength IX
63305,Scroll of Intellect IX
63306,Scroll of Stamina IX
63307,Scroll of Spirit IX
63308,Scroll of Protection IX
63388,Dust of Disappearance
63396,Big Daddy
63416,Glyph of Rapid Teleportation
63420,Glyph of Vanish
63539,Glyph of Inferno Blast
64493,Glyph of Blind
64670,Vanishing Powder
65365,Folded Obsidium
65891,Vial of the Sands
66918,Glyph of Protector of the Innocent
67230,Venison Jerky
67274,Enchanted Lantern
67275,Magic Lamp
67415,Draught of War
67438,Flask of Flowing Water
67483,Glyph of Recklessness
67486,Glyph of the Predator
67602,Elementium Gutslicer
67605,Forged Elementium Mindcrusher
67749,Electrified Ether
68039,Glyph of the Treant
68049,Heat-Treated Spinning Lure
68134,Enchant 2H Weapon - Mighty Agility
68356,Willful Ember Topaz
68357,Lucent Ember Topaz
68358,Resplendent Ember Topaz
68687,Scalding Murglesnout
68741,Vivid Dream Emerald
68778,Agile Shadowspirit Diamond
68779,Reverberating Shadowspirit Diamond
68780,Burning Shadowspirit Diamond
68784,Enchant Bracer - Agility
68785,Enchant Bracer - Major Strength
68786,Enchant Bracer - Mighty Intellect
69852,Punisher's Band
69936,Fists of Fury
69937,Eternal Elementium Handguards
69938,Holy Flame Gauntlets
69939,Dragonfire Gloves
69941,Gloves of Unforgiving Flame
69942,Clutches of Evil
69943,Heavenly Gloves of the Moon
69944,Grips of Altered Reality
69945,Don Tayo's Inferno Mittens
69946,Warboots of Mighty Lords
69947,Mirrored Boots
69948,Emberforged Elementium Boots
69949,Earthen Scale Sabatons
69950,Footwraps of Quenched Fire
69951,Treads of the Craft
69952,Ethereal Footfalls
69953,Endless Dream Walkers
69954,Boots of the Black Flame
70136,Royal Scribe's Satchel
70137,Triple-Reinforced Mining Bag
70138,Luxurious Silk Gem Bag
70139,Flintlocke's Woodchucker
70155,Brainsplinter
70156,Masterwork Elementium Spellblade
70157,Lightforged Elementium Hammer
70158,Elementium-Edged Scalper
70162,Pyrium Spellward
70163,Unbreakable Guardian
70164,Masterwork Elementium Deathblade
70165,Witch-Hunter's Harvester
71077,Extreme-Impact Hole Puncher
71720,Drakehide Leg Armor
71817,Rigid Deepholm Iolite
71818,Stormy Deepholm Iolite
71819,Sparkling Deepholm Iolite
71820,Solid Deepholm Iolite
71822,Misty Elven Peridot
71823,Piercing Elven Peridot
71824,Lightning Elven Peridot
71825,Sensei's Elven Peridot
71826,Infused Elven Peridot
71827,Zen Elven Peridot
71828,Balanced Elven Peridot
71829,Vivid Elven Peridot
71830,Turbid Elven Peridot
71831,Radiant Elven Peridot
71832,Shattered Elven Peridot
71833,Energized Elven Peridot
71834,Jagged Elven Peridot
71835,Regal Elven Peridot
71836,Forceful Elven Peridot
71837,Nimble Elven Peridot
71838,Puissant Elven Peridot
71839,Steady Elven Peridot
71840,Deadly Lava Coral
71841,Crafty Lava Coral
71842,Potent Lava Coral
71843,Inscribed Lava Coral
71844,Polished Lava Coral
71845,Resolute Lava Coral
71846,Stalwart Lava Coral
71847,Champion's Lava Coral
71848,Deft Lava Coral
71849,Wicked Lava Coral
71850,Reckless Lava Coral
71851,Fierce Lava Coral
71852,Adept Lava Coral
71853,Keen Lava Coral
71854,Artful Lava Coral
71855,Fine Lava Coral
71856,Skillful Lava Coral
71857,Lucent Lava Coral
71858,Tenuous Lava Coral
71859,Willful Lava Coral
71860,Splendid Lava Coral
71861,Resplendent Lava Coral
71862,Glinting Shadow Spinel
71863,Accurate Shadow Spinel
71864,Veiled Shadow Spinel
71865,Retaliating Shadow Spinel
71866,Etched Shadow Spinel
71867,Mysterious Shadow Spinel
71868,Purified Shadow Spinel
71869,Shifting Shadow Spinel
71870,Guardian's Shadow Spinel
71871,Timeless Shadow Spinel
71872,Defender's Shadow Spinel
71873,Sovereign Shadow Spinel
71874,Smooth Lightstone
71875,Subtle Lightstone
71876,Quick Lightstone
71877,Fractured Lightstone
71878,Mystic Lightstone
71879,Delicate Queen's Garnet
71880,Precise Queen's Garnet
71881,Brilliant Queen's Garnet
71882,Flashing Queen's Garnet
71883,Bold Queen's Garnet
71980,Lavaquake Legwraps
71981,World Mender's Pants
71982,Pyrium Legplates of Purified Evil
71983,Unstoppable Destroyer's Legplates
71984,Foundations of Courage
71985,Bladeshadow Leggings
71986,Leggings of Nature's Champion
71987,Rended Earth Leggings
71988,Deathscale Leggings
71989,Bracers of Unconquered Power
71990,Dreamwraps of the Light
71991,Soul Redeemer Bracers
71992,Bracers of Destructive Strength
71993,Titanguard Wristplates
71994,Bladeshadow Wristguards
71995,Bracers of Flowing Serenity
71996,Bracers of the Hunter-Killer
71997,Thundering Deathscale Wristguards
72095,Trillium Bar
72096,Ghost Iron Bar
72104,Living Steel
72163,Magnificent Hide
72985,Windwool Bandage
72986,Heavy Windwool Bandage
74641,Fish Cake
74642,Charbroiled Tiger Steak
74643,Sauteed Carrots
74644,Swirling Mist Soup
74645,Eternal Blossom Fish
74646,Black Pepper Ribs and Shrimp
74647,Valley Stir Fry
74648,Sea Mist Rice Noodles
74649,Braised Turtle
74650,Mogu Fish Stew
74651,Shrimp Dumplings
74652,Fire Spirit Salmon
74653,Steamed Crab Surprise
74654,Wildfowl Roast
74655,Twin Fish Platter
74656,Chun Tian Spring Rolls
74700,Enchant Bracer - Mastery
74701,Enchant Bracer - Major Dodge
74703,Enchant Bracer - Super Intellect
74704,Enchant Bracer - Exceptional Strength
74705,Enchant Bracer - Greater Agility
74706,Enchant Chest - Super Resilience
74707,Enchant Chest - Mighty Spirit
74708,Enchant Chest - Glorious Stats
74709,Enchant Chest - Superior Stamina
74710,Enchant Cloak - Accuracy
74711,Enchant Cloak - Greater Protection
74712,Enchant Cloak - Superior Intellect
74713,Enchant Cloak - Superior Critical Strike
74715,Enchant Boots - Greater Haste
74716,Enchant Boots - Greater Precision
74717,Enchant Boots - Blurred Speed
74718,Enchant Boots - Pandaren's Step
74719,Enchant Gloves - Greater Haste
74720,Enchant Gloves - Superior Haste
74721,Enchant Gloves - Super Strength
74722,Enchant Gloves - Superior Mastery
74723,Enchant Weapon - Windsong
74724,Enchant Weapon - Jade Spirit
74725,Enchant Weapon - Elemental Force
74726,Enchant Weapon - Dancing Steel
74727,Enchant Weapon - Colossus
74728,Enchant Weapon - River's Song
74729,Enchant Off-Hand - Major Intellect
74919,Pandaren Banquet
75016,Great Pandaren Banquet
75026,Ginseng Tea
75037,Jade Witch Brew
75038,Mad Brewer's Breakfast
75061,Vicious Charscale Shoulders
75062,Vicious Fireweave Cowl
75063,Vicious Fireweave Gloves
75064,Vicious Embersilk Shoulders
75065,Vicious Embersilk Cape
75067,Vicious Sapphire Ring
75068,Vicious Amberjewel Band
75070,Vicious Embersilk Gloves
75071,Vicious Ruby Signet
75072,Vicious Embersilk Pants
75073,Vicious Embersilk Cowl
75074,Vicious Sapphire Necklace
75075,Vicious Amberjewel Pendant
75076,Vicious Fur Cloak
75077,Vicious Hide Cloak
75078,Vicious Ruby Choker
75080,Vicious Wyrmhide Legs
75081,Vicious Dragonscale Gloves
75082,Vicious Fireweave Pants
75083,Vicious Charscale Belt
75084,Vicious Charscale Chest
75085,Vicious Charscale Gloves
75086,Vicious Fireweave Belt
75087,Vicious Fireweave Boots
75088,Vicious Fireweave Robe
75089,Vicious Fireweave Bracers
75090,Vicious Charscale Helm
75091,Vicious Fireweave Shoulders
75092,Vicious Charscale Boots
75093,Vicious Embersilk Robe
75094,Vicious Charscale Bracers
75095,Vicious Embersilk Boots
75096,Vicious Embersilk Belt
75097,Vicious Charscale Legs
75098,Vicious Embersilk Bracers
75099,Vicious Wyrmhide Shoulders
75100,Vicious Dragonscale Belt
75101,Vicious Wyrmhide Boots
75102,Vicious Dragonscale Helm
75103,Vicious Leather Chest
75104,Vicious Leather Gloves
75105,Vicious Leather Helm
75106,Vicious Wyrmhide Bracers
75107,Vicious Wyrmhide Chest
75108,Vicious Dragonscale Legs
75109,Vicious Wyrmhide Gloves
75110,Vicious Dragonscale Boots
75111,Vicious Wyrmhide Helm
75112,Vicious Leather Legs
75113,Vicious Leather Shoulders
75114,Vicious Dragonscale Bracers
75115,Vicious Dragonscale Chest
75116,Vicious Dragonscale Shoulders
75117,Vicious Wyrmhide Belt
