SpellID,SpellName,Icon,Profession,ProfLevel,Red,Yellow,Green,Grey,CreatesItem,Mat1,Mat1Qty,Mat2,Mat2Qty,Mat3,Mat3Qty,Mat4,Mat4Qty,Mat5,Mat5Qty,Mat6,Mat6Qty,Mat7,Mat7Qty,Mat8,Mat8Qty
162884,Glyph of Flawless Defense,inv_glyph_majorwarrior,Inscription,1,1,300,450,600,110879,39354,1,113111,3,0,0,0,0,0,0,0,0,0,0,0,0
162887,Iron Deck,inv_inscription_tarot_6otankdeck,,,,,,,112303,112278,1,112277,1,112276,1,112274,1,112275,1,112273,1,112272,1,112271,1
162889,Moon Deck,inv_inscription_tarot_6omagedeck,,,,,,,112304,112302,1,112301,1,112300,1,112299,1,112298,1,112297,1,112296,1,112295,1
162890,War Deck,inv_inscription_tarot_6omeleedeck,,,,,,,112306,112294,1,112293,1,112292,1,112291,1,112290,1,112289,1,112288,1,112287,1
162891,Visions Deck,inv_inscription_tarot_6ohealerdeck,,,,,,,112305,112286,1,112285,1,112284,1,112283,1,112282,1,112281,1,112280,1,112279,1
162941,test,trade_alchemy_dpotion_c16,,,,,,,109157,108995,1,108996,1,109149,1,109106,1,0,0,0,0,0,0,0,0
162948,Enchanted Dust,inv_enchant_dustspirit,Enchanting,1,1,50,100,150,112321,109693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163150,Retrieve a Paw,inv_misc_monsterclaw_05,,,,,,,112204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163164,Blackened Dragonscale,inv_misc_rubysanctum2,,,,,,,52979,112156,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163168,Deepsea Scale,inv_misc_deepseascales,,,,,,,52982,112155,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163171,Prismatic Scale,inv_tradeskill_skinning_prismaticscale,,,,,,,79101,112157,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163179,Icy Dragonscale,inv_misc_monsterscales_19,,,,,,,38557,112158,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163186,Nerubian Chitin,inv_misc_nerubianchitin_01,,,,,,,38558,112177,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163188,Jormungar Scale,inv_misc_monsterscales_18,,,,,,,38561,112178,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163190,Thick Clefthoof Leather,inv_misc_leatherscrap_14,,,,,,,25708,112179,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163191,Crystal Infused Leather,inv_misc_leatherscrap_12,,,,,,,25699,112180,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163193,Fel Scales,inv_misc_monsterscales_04,,,,,,,25700,112181,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163195,Fel Hide,inv_misc_leatherscrap_13,,,,,,,25707,112182,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163202,Nether Dragonscales,inv_misc_monsterscales_10,,,,,,,29548,112183,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163203,Cobra Scales,inv_misc_monsterscales_18,,,,,,,29539,112184,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163204,Wind Scales,inv_misc_monsterscales_06,,,,,,,29547,112185,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163205,Knothide Leather,inv_misc_leatherscrap_10,,,,,,,21887,25649,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163206,Light Leather,inv_misc_leatherscrap_03,,,,,,,2318,2934,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163216,Blackened Dragonscale,inv_misc_rubysanctum2,Leatherworking,425,425,435,442,450,52979,112156,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163218,Deepsea Scale,inv_misc_deepseascales,Leatherworking,425,425,435,442,450,52982,112155,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163220,Prismatic Scale,inv_tradeskill_skinning_prismaticscale,Leatherworking,500,500,525,530,535,79101,112157,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163222,Icy Dragonscale,inv_misc_monsterscales_19,Leatherworking,350,350,350,362,375,38557,112158,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163223,Nerubian Chitin,inv_misc_nerubianchitin_01,Leatherworking,350,350,350,362,375,38558,112177,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163224,Jormungar Scale,inv_misc_monsterscales_18,Leatherworking,350,350,350,362,375,38561,112178,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163225,Thick Clefthoof Leather,inv_misc_leatherscrap_14,Leatherworking,300,300,300,305,310,25708,112179,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163226,Crystal Infused Leather,inv_misc_leatherscrap_12,Leatherworking,300,300,300,305,310,25699,112180,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163228,Fel Scales,inv_misc_monsterscales_04,Leatherworking,300,300,300,305,310,25700,112181,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163229,Fel Hide,inv_misc_leatherscrap_13,Leatherworking,300,300,300,305,310,25707,112182,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163230,Nether Dragonscales,inv_misc_monsterscales_10,Leatherworking,300,300,300,305,310,29548,112183,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163231,Cobra Scales,inv_misc_monsterscales_18,Leatherworking,300,300,300,305,310,29539,112184,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163232,Wind Scales,inv_misc_monsterscales_06,Leatherworking,300,300,300,305,310,29547,112185,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163285,Garrison - Target Axe - Lootable,inv_axe_01,,,,,,,112376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163294,Darkmoon Card of Draenor,inv_inscription_tooltip_darkmooncard_mop,Inscription,1,1,700,702,705,112270,39354,1,112377,10,0,0,0,0,0,0,0,0,0,0,0,0
163486,Alchemist's Cauldron - Orchid,inv_enchant_alchemistcauldron,,,,,,,111403,109129,20,109118,3,0,0,0,0,0,0,0,0,0,0,0,0
163487,Alchemist's Cauldron - Lotus,inv_enchant_alchemistcauldron,,,,,,,111403,109130,5,109118,3,0,0,0,0,0,0,0,0,0,0,0,0
163488,Alchemist's Cauldron - Frostweed,inv_enchant_alchemistcauldron,,,,,,,111403,109124,20,109118,3,0,0,0,0,0,0,0,0,0,0,0,0
163489,Alchemist's Cauldron - Fireweed,inv_enchant_alchemistcauldron,,,,,,,111403,109125,20,109118,3,0,0,0,0,0,0,0,0,0,0,0,0
163490,Alchemist's Cauldron - Flytrap,inv_enchant_alchemistcauldron,,,,,,,111403,109126,20,109118,3,0,0,0,0,0,0,0,0,0,0,0,0
163491,Alchemist's Cauldron - Starflower,inv_enchant_alchemistcauldron,,,,,,,111403,109127,20,109118,3,0,0,0,0,0,0,0,0,0,0,0,0
163493,Alchemist's Cauldron - Arrowbloom,inv_enchant_alchemistcauldron,,,,,,,111403,109128,20,109118,3,0,0,0,0,0,0,0,0,0,0,0,0
164105,"Create Garrison Blueprint - Alchemy, Level 1",inv_garrison_blueprints1,,,,,,,111812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164249,Give Item - Shelly's Report,inv_scroll_03,,,,,,,112730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164321,Create Sargerei Disguise,spell_fel_incinerate,,,,,,,112904,112791,1,112891,1,112893,1,0,0,0,0,0,0,0,0,0,0
164345,Give Item - Perfect Pelts,inv_misc_pelt_07,,,,,,,111409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164602,Give Item,inv_misc_archstone_01,,,,,,,112908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165804,Warmaster's Firestick,inv_wand_1h_draenorcrafted_d_01_a_horde,Inscription,1,1,700,702,705,113131,4470,1,112377,100,0,0,0,0,0,0,0,0,0,0,0,0
166356,Crystalfire Spellstaff,inv_staff_2h_draenorcrafted_d_02_a_horde,Inscription,1,1,700,702,705,113134,4470,1,112377,100,0,0,0,0,0,0,0,0,0,0,0,0
166359,Etched-Blade Warstaff,inv_staff_2h_draenorcrafted_d_02_a_alliance,Inscription,1,1,700,702,705,111526,4470,1,112377,100,0,0,0,0,0,0,0,0,0,0,0,0
166363,Shadowtome,inv_offhand_1h_draenorcrafted_d_02a,Inscription,1,1,700,702,705,113270,39354,10,112377,50,0,0,0,0,0,0,0,0,0,0,0,0
166366,Weapon Crystal,inv_datacrystal05,Inscription,1,1,700,702,705,128010,112377,150,113262,30,118472,15,0,0,0,0,0,0,0,0,0,0
166367,Greater Weapon Crystal,inv_datacrystal06,,,,,,,113183,112377,200,113263,40,118472,15,0,0,0,0,0,0,0,0,0,0
166406,Force Item: The Saga of Terokk,inv_misc_book_07,,,,,,,111892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166432,Volatile Crystal,inv_misc_crystalepic2,Inscription,1,1,700,702,705,113289,114931,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166666,Give Item -Strumner's Sword,inv_sword_04,,,,,,,113395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166669,Card of Omens,inv_misc_ticket_tarot_wrath,Inscription,1,1,700,702,705,113355,39354,10,112377,5,0,0,0,0,0,0,0,0,0,0,0,0
166798,Collect Living Wind,inv_elemental_mote_air01,,,,,,,112085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166853,Peeling,achievement_boss_theblackstalker,,,,,,,113441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167141,Conjure Refreshment,spell_mage_conjuredmanapudding,,,,,,,80610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167143,Conjure Refreshment,inv_misc_food_73cinnamonroll,,,,,,,113509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167430,Investigating,inv_misc_necklacea2,,,,,,,113573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167446,Investigating,inv_fabric_netherweave,,,,,,,113574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167455,Investigating,inv_fabric_netherweave,,,,,,,113576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167456,Investigating,inv_misc_necklacea2,,,,,,,113577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167950,Research: Warbinder's Ink,inv_misc_note_05,Inscription,1,1,600,602,605,113992,39354,3,113111,3,0,0,0,0,0,0,0,0,0,0,0,0
168042,Alchemical Catalyst,inv_enchant_alchemycatalyst,,,,,,,108996,109124,20,109118,10,0,0,0,0,0,0,0,0,0,0,0,0
168122,Take Keys,inv_misc_key_11,,,,,,,114054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168510,Replace Fishing Bait,inv_misc_monsterclaw_10,,,,,,,114628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168523,Create Timber +05,inv_tradeskillitem_03,,,,,,,114781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168524,Create Timber +10,inv_tradeskillitem_03,,,,,,,114781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168525,Create Timber +20,inv_tradeskillitem_03,,,,,,,114781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168600,+10 Timber,inv_tradeskillitem_03,,,,,,,114781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168647,Create Timber,inv_tradeskillitem_03,,,,,,,114827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168835,Hexweave Cloth,inv_tailoring_hexweavethread,Tailoring,1,1,600,800,1000,111556,111557,20,109126,10,0,0,0,0,0,0,0,0,0,0,0,0
168836,Hexweave Embroidery,inv_tailoring_hexweavecloth,Tailoring,1,1,700,700,700,114836,111557,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168837,Hexweave Mantle,inv_cloth_draenorcrafted_d_01shoulders,Tailoring,1,1,700,700,701,114809,111556,100,109119,10,0,0,0,0,0,0,0,0,0,0,0,0
168838,Hexweave Cowl,inv_cloth_draenorcrafted_d_01helm,Tailoring,1,1,700,700,701,114810,111556,100,109119,5,0,0,0,0,0,0,0,0,0,0,0,0
168839,Hexweave Leggings,inv_cloth_draenorcrafted_d_01pants,Tailoring,1,1,700,700,701,114811,111556,100,110609,4,0,0,0,0,0,0,0,0,0,0,0,0
168840,Hexweave Gloves,inv_cloth_draenorcrafted_d_01gloves,Tailoring,1,1,700,700,701,114812,111556,100,110609,2,0,0,0,0,0,0,0,0,0,0,0,0
168841,Hexweave Robe,inv_cloth_draenorcrafted_d_01robe,Tailoring,1,1,700,700,701,114813,111556,100,111557,10,0,0,0,0,0,0,0,0,0,0,0,0
168842,Hexweave Bracers,inv_cloth_draenorcrafted_d_01bracer,Tailoring,1,1,700,700,701,114814,111556,100,111557,1,0,0,0,0,0,0,0,0,0,0,0,0
168843,Hexweave Slippers,inv_cloth_draenorcrafted_d_01boots,Tailoring,1,1,700,700,701,114815,111556,100,110609,2,0,0,0,0,0,0,0,0,0,0,0,0
168844,Hexweave Belt,inv_cloth_draenorcrafted_d_01belt,Tailoring,1,1,700,700,701,114816,111556,100,110609,3,0,0,0,0,0,0,0,0,0,0,0,0
168845,Powerful Hexweave Cloak,inv_cape_draenorcraftedcaster_d_01red,Tailoring,1,1,700,700,700,114817,111556,100,109219,1,0,0,0,0,0,0,0,0,0,0,0,0
168846,Nimble Hexweave Cloak,inv_cape_draenorcraftedcaster_d_01red,Tailoring,1,1,700,700,700,114818,111556,100,109217,1,0,0,0,0,0,0,0,0,0,0,0,0
168847,Brilliant Hexweave Cloak,inv_cape_draenorcraftedcaster_d_01red,Tailoring,1,1,700,700,700,114819,111556,100,109218,1,0,0,0,0,0,0,0,0,0,0,0,0
168848,Hexweave Bag,inv_tailoring_hexweavebag,Tailoring,1,1,700,700,700,114821,111556,100,113263,10,0,0,0,0,0,0,0,0,0,0,0,0
168849,Elekk Plushie,inv_tailoring_elekkplushie,Tailoring,1,1,700,700,700,113216,111556,50,113263,10,0,0,0,0,0,0,0,0,0,0,0,0
168850,Creeping Carpet,inv_tailoring_blackcarpet,Tailoring,1,1,700,700,700,115363,111556,100,113264,20,0,0,0,0,0,0,0,0,0,0,0,0
168851,Miniature Flying Carpet,ability_mount_flyingcarpet,,,,,,,114833,111556,10,113264,20,0,0,0,0,0,0,0,0,0,0,0,0
168852,Sumptuous Cowl,inv_cloth_draenorcrafted_d_01helm_horde,Tailoring,1,1,600,600,600,114828,111557,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168853,Sumptuous Robes,inv_cloth_draenorcrafted_d_01robe_horde,Tailoring,1,1,600,600,600,114829,111557,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168854,Sumptuous Leggings,inv_cloth_draenorcrafted_d_01pants_horde,Tailoring,1,1,600,600,600,114831,111557,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168855,Hexweave Essence,inv_tailoringdye_orange,Tailoring,1,1,700,700,700,128012,111556,150,113262,30,118472,15,0,0,0,0,0,0,0,0,0,0
168856,Greater Hexweave Essence,inv_tailoringdye_purple,,,,,,,114838,111556,200,113264,40,118472,15,0,0,0,0,0,0,0,0,0,0
168942,Create Timber,inv_tradeskillitem_03,,,,,,,114898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168954,Create Timber,inv_tradeskillitem_03,,,,,,,114899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169076,Linkgrease Locksprocket,inv_eng_gizmo1,Engineering,1,1,700,702,705,128011,111366,150,113261,30,118472,15,0,0,0,0,0,0,0,0,0,0
169077,Morden's Magnificent Contraption,inv_eng_gizmo3,,,,,,,114055,111366,200,113264,40,118472,15,0,0,0,0,0,0,0,0,0,0
169078,Didi's Delicate Assembly,inv_misc_enggizmos_02,Engineering,1,1,700,702,705,114056,109119,15,109118,15,0,0,0,0,0,0,0,0,0,0,0,0
169080,Gearspring Parts,inv_eng_gearspringparts,Engineering,1,1,600,800,1000,111366,109119,15,109118,15,0,0,0,0,0,0,0,0,0,0,0,0
169081,War Paints,inv_inscription_warpaint_blue,Inscription,1,1,600,800,1000,112377,114931,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169091,Luminous Shard,inv_enchanting_wod_crystalshard3,Enchanting,1,1,625,627,630,111245,109693,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169092,Temporal Crystal,inv_enchanting_wod_crystalshard4,Enchanting,1,1,600,800,1000,113588,111245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169140,Ultimate Gnomish Army Knife,inv_misc_enggizmos_swissarmy,,,,700,700,700,114943,111366,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169212,Replace Fishing Bait,inv_misc_birdbeck_01,,,,,,,114874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169355,Song Flower,spell_holy_mindvision,,,,,,,114982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169669,Hexweave Cloth,inv_tailoring_hexweavethread,,,,,,,111556,111557,20,109126,10,0,0,0,0,0,0,0,0,0,0,0,0
169990,Disrupt Time Enchant Cast,inv_staff_94,,,,,,,115290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170149,Disrupt Frost Enchant Cast,inv_mace_89,,,,,,,114990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170346,Loot Gavel,inv_mace_1h_arakkoa_c_01,,,,,,,115482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170440,Create Luminous Shard,inv_enchanting_wod_crystalshard3,,,,,,,111245,115502,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170443,Create Temporal Crystal,inv_enchanting_wod_crystal,,,,,,,113588,115504,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170470,Combine Elemental Runes,inv_misc_stonetablet_05,,,,,,,115509,115510,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170648,Breaking Apart,inv_misc_archstone_01,,,,,,,115280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170700,Taladite Crystal,inv_jewelcrafting_taladitecrystal,Jewelcrafting,1,1,600,800,1000,115524,109118,20,109119,10,0,0,0,0,0,0,0,0,0,0,0,0
170701,Taladite Recrystalizer,inv_enchant_metamorphiccrystal,Jewelcrafting,1,1,700,700,700,115526,109118,15,109119,15,0,0,0,0,0,0,0,0,0,0,0,0
170702,Taladite Amplifier,inv_jewelcrafting_amplifier,Jewelcrafting,1,1,700,700,700,128013,115524,150,113263,30,118472,15,0,0,0,0,0,0,0,0,0,0
170703,Greater Taladite Amplifier,inv_jewelcrafting_greateramplifier,,,,,,,115529,115524,200,113264,40,118472,15,0,0,0,0,0,0,0,0,0,0
170704,Glowing Iron Band,inv_misc_ring_6_0_001,Jewelcrafting,1,1,600,600,600,115987,109119,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170705,Shifting Iron Band,inv_misc_ring_6_0_001,Jewelcrafting,1,1,600,600,600,115988,109118,30,109119,30,0,0,0,0,0,0,0,0,0,0,0,0
170706,Whispering Iron Band,inv_misc_ring_6_0_001,Jewelcrafting,1,1,600,600,600,115989,109118,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170707,Glowing Iron Choker,inv_misc_necklace_6_0_033,Jewelcrafting,1,1,600,600,600,115990,109119,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170708,Shifting Iron Choker,inv_misc_necklace_6_0_033,Jewelcrafting,1,1,600,600,600,115991,109118,30,109119,30,0,0,0,0,0,0,0,0,0,0,0,0
170709,Whispering Iron Choker,inv_misc_necklace_6_0_033,Jewelcrafting,1,1,600,600,600,115992,109118,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170710,Glowing Blackrock Band,inv_misc_ring_6_0_003,Jewelcrafting,1,1,600,600,600,115993,109119,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170711,Shifting Blackrock Band,inv_misc_ring_6_0_003,Jewelcrafting,1,1,600,600,600,115994,109118,30,109119,30,0,0,0,0,0,0,0,0,0,0,0,0
170712,Whispering Blackrock Band,inv_misc_ring_6_0_003,Jewelcrafting,1,1,600,600,600,115995,109118,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170713,Glowing Taladite Ring,inv_60crafted_ring2d,Jewelcrafting,1,1,700,700,701,115794,115524,100,109118,10,109119,10,0,0,0,0,0,0,0,0,0,0
170714,Shifting Taladite Ring,inv_60crafted_ring2c,Jewelcrafting,1,1,700,700,701,115796,115524,100,109118,10,109119,10,0,0,0,0,0,0,0,0,0,0
170715,Whispering Taladite Ring,inv_60crafted_ring2b,Jewelcrafting,1,1,700,700,701,115798,115524,100,109118,10,109119,10,0,0,0,0,0,0,0,0,0,0
170716,Glowing Taladite Pendant,inv_jewelcrafting_necklace1_red,Jewelcrafting,1,1,700,700,701,115799,115524,100,109118,10,109119,10,0,0,0,0,0,0,0,0,0,0
170717,Shifting Taladite Pendant,inv_jewelcrafting_necklace1_yellow,Jewelcrafting,1,1,700,700,701,115800,115524,100,109118,10,109119,10,0,0,0,0,0,0,0,0,0,0
170718,Whispering Taladite Pendant,inv_jewelcrafting_necklace1_blue,Jewelcrafting,1,1,700,700,701,115801,115524,100,109118,10,109119,10,0,0,0,0,0,0,0,0,0,0
170719,Critical Strike Taladite,inv_jewelcrafting_43,Jewelcrafting,1,1,700,700,700,115803,109118,10,109125,2,0,0,0,0,0,0,0,0,0,0,0,0
170720,Haste Taladite,inv_jewelcrafting_48,Jewelcrafting,1,1,700,700,700,115804,109118,10,109124,2,0,0,0,0,0,0,0,0,0,0,0,0
170721,Mastery Taladite,inv_jewelcrafting_47,Jewelcrafting,1,1,700,700,700,115805,109119,10,109127,2,0,0,0,0,0,0,0,0,0,0,0,0
170722,Multistrike Taladite,inv_jewelcrafting_45,Jewelcrafting,1,1,700,700,700,115806,109118,10,109128,2,0,0,0,0,0,0,0,0,0,0,0,0
170723,Versatility Taladite,inv_jewelcrafting_44,Jewelcrafting,1,1,700,700,700,115807,109118,10,109126,2,0,0,0,0,0,0,0,0,0,0,0,0
170724,Stamina Taladite,inv_jewelcrafting_46,Jewelcrafting,1,1,700,700,700,115808,109119,10,109129,2,0,0,0,0,0,0,0,0,0,0,0,0
170725,Greater Critical Strike Taladite,inv_jewelcrafting_49,Jewelcrafting,1,1,700,705,710,115809,115524,50,113264,10,115803,1,0,0,0,0,0,0,0,0,0,0
170726,Greater Haste Taladite,inv_jewelcrafting_54,Jewelcrafting,1,1,700,705,710,115811,115524,50,113264,10,115804,1,0,0,0,0,0,0,0,0,0,0
170727,Greater Mastery Taladite,inv_jewelcrafting_53,Jewelcrafting,1,1,700,705,710,115812,115524,50,113264,10,115805,1,0,0,0,0,0,0,0,0,0,0
170728,Greater Multistrike Taladite,inv_jewelcrafting_51,Jewelcrafting,1,1,700,705,710,115813,115524,50,113264,10,115806,1,0,0,0,0,0,0,0,0,0,0
170729,Greater Versatility Taladite,inv_jewelcrafting_50,Jewelcrafting,1,1,700,705,710,115814,115524,50,113264,10,115807,1,0,0,0,0,0,0,0,0,0,0
170730,Greater Stamina Taladite,inv_jewelcrafting_52,Jewelcrafting,1,1,700,705,710,115815,115524,50,113264,10,115808,1,0,0,0,0,0,0,0,0,0,0
170731,Reflecting Prism,inv_jewelcrafting_prism,Jewelcrafting,1,1,650,655,660,112384,113261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170732,Prismatic Focusing Lens,item_cutmetagem,Jewelcrafting,1,1,650,655,660,112498,113263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170832,Taladite Crystal,inv_jewelcrafting_taladitecrystal,,,,,,,115524,109118,20,109119,10,0,0,0,0,0,0,0,0,0,0,0,0
171072,Alliance Firework,inv_misc_missilesmall_blue,Engineering,500,500,525,537,550,116147,77468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171073,Horde Firework,inv_misc_missilesmall_red,Engineering,500,500,525,537,550,116148,77468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171074,Snake Firework,spell_priest_voidtendrils,Engineering,500,500,525,537,550,116149,77468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171260,Journeying Helm,inv_helm_leather_draenorcrafted_d_01_alliance,Leatherworking,1,1,600,600,600,116164,110609,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171261,Journeying Robes,inv_robe_leather_draenorcrafted_d_01_alliance,Leatherworking,1,1,600,600,600,116165,110609,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171262,Journeying Slacks,inv_pant_leather_draenorcrafted_d_01_alliance,Leatherworking,1,1,600,600,600,116166,110609,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171263,Traveling Helm,inv_helm_mail_draenorcrafted_d_01_alliance,Leatherworking,1,1,600,600,600,116167,110609,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171264,Traveling Tunic,inv_chest_mail_draenorcrafted_d_01_alliance,Leatherworking,1,1,600,600,600,116168,110609,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171265,Traveling Leggings,inv_pant_mail_draenorcrafted_d_01_alliance,Leatherworking,1,1,600,600,600,116169,110609,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171266,Leather Refurbishing Kit,inv_leatherwork_a,Leatherworking,1,1,700,700,700,116170,110609,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171267,Powerful Burnished Cloak,inv_cape_draenorcrafted_d_02grey,Leatherworking,1,1,700,700,700,116171,110611,100,109219,1,0,0,0,0,0,0,0,0,0,0,0,0
171268,Nimble Burnished Cloak,inv_cape_draenorcrafted_d_02grey,Leatherworking,1,1,700,700,700,116174,110611,100,109217,1,0,0,0,0,0,0,0,0,0,0,0,0
171269,Brilliant Burnished Cloak,inv_cape_draenorcrafted_d_02grey,Leatherworking,1,1,700,700,700,116175,110611,100,109218,1,0,0,0,0,0,0,0,0,0,0,0,0
171270,Supple Shoulderguards,inv_shoulder_leather_draenorcrafted_d_01_alliance,Leatherworking,1,1,700,700,701,116176,110611,100,109119,10,0,0,0,0,0,0,0,0,0,0,0,0
171271,Supple Helm,inv_helm_leather_draenorcrafted_d_01_alliance,Leatherworking,1,1,700,700,701,116177,110611,100,109119,5,0,0,0,0,0,0,0,0,0,0,0,0
171272,Supple Leggings,inv_pant_leather_draenorcrafted_d_01_alliance,Leatherworking,1,1,700,700,701,116178,110611,100,111557,4,0,0,0,0,0,0,0,0,0,0,0,0
171273,Supple Gloves,inv_glove_leather_draenorcrafted_d_01_alliance,Leatherworking,1,1,700,700,701,116179,110611,100,111557,2,0,0,0,0,0,0,0,0,0,0,0,0
171274,Supple Vest,inv_chest_leather_draenorcrafted_d_01_alliance,Leatherworking,1,1,700,700,701,116180,110611,100,110609,10,0,0,0,0,0,0,0,0,0,0,0,0
171275,Supple Bracers,inv_bracer_leather_draenorcrafted_d_01_alliance,Leatherworking,1,1,700,700,701,116181,110611,100,110609,1,0,0,0,0,0,0,0,0,0,0,0,0
171276,Supple Boots,inv_boot_leather_draenorcrafted_d_01_alliance,Leatherworking,1,1,700,700,701,116182,110611,100,111557,2,0,0,0,0,0,0,0,0,0,0,0,0
171277,Supple Waistguard,inv_belt_leather_draenorcrafted_d_01_alliance,Leatherworking,1,1,700,700,701,116183,110611,100,111557,3,0,0,0,0,0,0,0,0,0,0,0,0
171278,Wayfaring Shoulderguards,inv_shoulder_mail_draenorcrafted_d_01_alliance,Leatherworking,1,1,700,700,701,116187,110611,100,109119,10,0,0,0,0,0,0,0,0,0,0,0,0
